7F05DF86	62CB0DF1	1989 1995	
7ADA6CB6	86263EC5	2013 2014	
7ADA6CB6	7954B168	2013 2014	
7ADA6CB6	7F8DBAAD	2014 2015	
7ADA6CB6	5880DD36	2013 2014	
7ADA6CB6	7E4E1011	2014 2015	
5880DD36	5880DD36	2013 2014	
5880DD36	7ADA6CB6	2013 2014	
5880DD36	84584691	2014 2015	
5880DD36	7954B168	2013 2014	
5880DD36	7F8DBAAD	2014 2015	
5880DD36	807D99D5	2013 2014	
5880DD36	86263EC5	2013 2014	
5880DD36	80EFE91B	2014 2015	
86263EC5	84584691	2014 2015	
86263EC5	80EFE91B	2014 2015	
86263EC5	7F8DBAAD	2014 2015	
10F8CB20	8060ED77	1996 2002	
10F8CB20	824EDAA8	1996 2002	
7E3EBB4E	80463BC3	2010 2012	
7E3EBB4E	8627A92B	2010 2011	
7E3EBB4E	7DE936D3	2010 2012	
7E3EBB4E	848E2FA3	2010 2012	
7E3EBB4E	7EF6106A	2010 2011	
7E3EBB4E	80E5C87A	2010 2012	
84A853B7	82791FC8	1979 1979	
84A853B7	84B18A23	1979 1979	
7F785075	758EC42F	2007 2008	
7F785075	0705805F	2007 2008	
7F785075	850C6A5C	2007 2007	
7F785075	830E1FA5	2007 2008	
7F785075	7F785075	2007 2007	
7F785075	7D741639	2007 2008	
7F785075	80BD3F41	2007 2007	
00862132	70ACE07D	2007 2010	
00862132	7FB46310	2007 2010	
00862132	804CB442	2007 2010	
00862132	7D9631D9	2007 2010	
85ECBAF9	80964E66	2013 2014	
85ECBAF9	815F4B3F	2013 2014	
85ECBAF9	806738F5	2013 2014	
85ECBAF9	7B6AD08E	2011 2014	
85ECBAF9	7B2ECAD6	2011 2014	
85ECBAF9	7889BF46	2011 2013	2011 2014	2013 2014	2014 2014	
85ECBAF9	84A4B089	2013 2014	
85ECBAF9	29AF08FF	2011 2013	2011 2014	2013 2014	2014 2014	
84E779D7	7E48A821	2007 2015	
84E779D7	8111CA0E	2007 2010	
84E779D7	04807407	2007 2014	
84E779D7	0D02BCA6	2007 2010	
84E779D7	29E49436	2007 2015	
0921E4CD	7D896563	2009 2009	
0921E4CD	855F5EE3	2009 2010	
0921E4CD	75B821F0	2009 2009	2009 2009	
0921E4CD	5E47A4A3	2009 2009	2009 2009	
0921E4CD	0921E4CD	2009 2009	2009 2009	
0921E4CD	7DC3B58F	2009 2009	2009 2009	
0921E4CD	755D22F5	2009 2010	
12F857CF	2A6EA13C	2012 2015	
12F857CF	84B84077	2012 2015	
12F857CF	80E5C87A	2012 2014	
12F857CF	7E3E12D1	2012 2016	
12F857CF	0072B820	2012 2015	2012 2015	
12F857CF	86263EC5	2010 2014	
12F857CF	7DBFE5EF	2012 2014	
12F857CF	7D2EDD6C	2010 2012	
12F857CF	7FE09953	2012 2016	
2350C022	75515FC9	1994 1999	
2350C022	848489FA	1994 1998	1995 1998	
2350C022	7D045979	1994 1998	1995 1998	
2350C022	78A716B2	1988 1998	1990 2000	1990 1998	
2350C022	7FA685ED	1988 2001	1990 2001	
2350C022	85136C6A	1994 1999	
2350C022	2A56CFDD	1994 1995	
2350C022	84A43FAC	1988 1994	1990 1994	
2350C022	2B9D74BF	1985 1990	
2350C022	823BE76E	1988 1993	1990 1993	
2350C022	766643C8	1985 1988	
2350C022	79C72F03	1994 1996	
2350C022	7487B5C0	1988 1999	
77C9F549	82B1C4AE	2003 2009	
77C9F549	7ED04CDD	2003 2009	
77C9F549	77D26EBD	2003 2009	
7F5847A8	496439EB	2005 2009	
7F5847A8	80CC7AAE	2005 2007	
7F5847A8	7ED0E74E	2005 2006	
7F5847A8	77221471	2005 2005	
7F5847A8	81378AB4	2005 2009	2005 2006	
7F5847A8	78CAC8A5	2005 2007	
7F5847A8	7D7A16AC	2005 2005	
837C2BD7	7F2DCB1C	1989 2012	
837C2BD7	7BDD31AF	1994 1997	
837C2BD7	787055C5	1989 1997	1989 1996	
837C2BD7	80CD2CEE	1989 1996	
7F656DAF	8173ABB6	2012 2013	
7F656DAF	8082C82D	2012 2015	
7F656DAF	7FFDACD3	2012 2014	2014 2014	
7F656DAF	77FCF47F	2012 2014	2014 2014	
7F656DAF	806738F5	2012 2014	2012 2013	2012 2014	2014 2014	
7F656DAF	805235FE	2012 2014	2014 2014	
7F656DAF	84B4A707	2012 2015	
7F656DAF	7790EE88	2012 2016	
7F656DAF	85820BD0	2012 2014	2014 2014	
7F656DAF	7E4E1011	2012 2015	
7FA93CC4	7ED99359	2006 2006	
7FA93CC4	85521C43	2006 2006	
7FA93CC4	840356CD	2006 2006	
7FA93CC4	8075880A	2006 2010	
7FA93CC4	8068D0EB	2006 2012	
7FA93CC4	84B5FCB2	2006 2012	
7FA93CC4	809193FA	2006 2010	
7FA93CC4	84902E62	2006 2007	
7FA93CC4	84E36323	2006 2012	
84C9CFBE	80E5C87A	2011 2014	
84C9CFBE	7D9B78CC	2011 2012	2011 2013	
84C9CFBE	7D03F86A	2011 2014	
84C9CFBE	7D66F0DC	2011 2013	
84C9CFBE	7ED780B5	2011 2012	
84C9CFBE	84ACF574	2011 2012	
84C9CFBE	80984AA3	2011 2012	
84C9CFBE	7E2BBB0A	2011 2012	
84FB6885	811B8F8F	2014 2014	
84FB6885	7CF046B2	2013 2014	
84FB6885	7E79B4E0	2013 2014	
84FB6885	86274245	2014 2014	
84FB6885	82E04689	2014 2014	
84FB6885	77221471	2014 2014	
84FB6885	79908166	2013 2014	
84FB6885	82A23814	2013 2014	
84FB6885	783A0D90	2013 2014	
3BF2B353	7FCE4EFF	2012 2013	
3BF2B353	7D835A5D	2012 2016	
3BF2B353	7A252CA4	2012 2013	
3BF2B353	856DE597	2012 2013	
3BF2B353	72A1F2CC	2012 2016	
3BF2B353	845BC61A	2012 2013	
3BF2B353	79D9F9F9	2015 2015	
806FA7D7	7BDD31AF	1996 2001	
806FA7D7	7E9879AC	1996 2001	
806FA7D7	8120A027	1996 2006	
806FA7D7	7876F595	1996 2006	
806FA7D7	86363E7F	1996 2006	
806FA7D7	433999DF	1996 2006	
7E661084	82D356E6	2012 2015	
7E661084	12FF641F	2012 2015	
8528E8B4	1042D22A	2001 2003	
8528E8B4	848701E4	2001 2014	
8528E8B4	7D55D2F1	2001 2014	
8528E8B4	7B0A42B7	2001 2004	
8528E8B4	2AE7B5AF	2001 2008	
8528E8B4	51D985F7	2001 2008	
7D229C3D	8583C1EF	2005 2007	
7D229C3D	7E0F041D	2005 2007	
81A80C5B	49DCAAF0	2001 2007	
81A80C5B	797CED7B	2001 2007	
81A80C5B	7D68D545	2001 2007	
81A80C5B	7A814041	1999 2001	
81A80C5B	8339788A	2001 2007	
81FCDABD	7CC49464	1994 1995	
81FCDABD	1476D145	1994 1995	
81FCDABD	813A5F02	1994 1997	1994 1996	
81FCDABD	1696D5FA	1994 1997	1994 1996	1994 1996	
81FCDABD	80F7AFD3	1994 1997	1994 1996	1994 1996	
81FCDABD	848E0210	1994 1995	
81FCDABD	11DE36AF	1994 2003	
81FCDABD	7F743CBD	1994 2003	
81FCDABD	857593B4	1994 1995	
7F031230	7512C09C	2006 2010	
7F031230	811861A9	2005 2014	
7F031230	7F83B0CE	2005 2008	
7F031230	7C2C6DB6	2006 2010	
7F031230	7F7E0808	2005 2005	
7F031230	7E3BB59C	2005 2015	
7F031230	79DBFF66	2005 2014	
7F031230	802E3D7E	2005 2007	
7F031230	81A22084	2005 2015	
7F031230	7F031230	2005 2007	
7F031230	7E77FC3E	2005 2014	
7F6EA978	80F915AD	2009 2011	
7F6EA978	8630D100	2009 2011	
7F6EA978	7CEC120E	2009 2010	
7F6EA978	7FEB8AC0	2009 2010	
7F6EA978	8101B31B	2009 2010	
7F6EA978	7D903A6B	2009 2011	
7F6EA978	7E8032E5	2009 2011	
7F6EA978	82CB181E	2009 2014	
7F6EA978	7DB7E03F	2009 2010	
81862CED	7EB7D56F	2014 2014	
81862CED	862C1ED6	2014 2014	
81862CED	81862CED	2014 2014	
81862CED	77C8D02F	2014 2014	
81862CED	736074A1	2014 2014	
81862CED	82C62D6D	2014 2014	
81862CED	7C63FD63	2014 2014	
81862CED	80E5C87A	2014 2014	
7FFA3BD4	79908166	2013 2014	
7FFA3BD4	84FB6885	2013 2014	
7FFA3BD4	84848192	2013 2014	
7FFA3BD4	792697AF	2013 2014	
7FFA3BD4	783A0D90	2013 2014	
7FFA3BD4	8492A4B2	2013 2014	
7FFA3BD4	81281DD4	2013 2015	
77B34B44	7652D8DA	2011 2013	
77B34B44	5C481573	2011 2013	
77B34B44	7FAB3726	2011 2013	
002A9980	799EFB29	2009 2014	
002A9980	8105E2ED	2009 2011	
002A9980	7D966B27	2009 2014	
002A9980	7D741639	2009 2011	
002A9980	7F450560	2009 2012	
002A9980	80FABD9D	2009 2014	
002A9980	7D24D33F	2009 2012	
7DBEFD64	7F1A804A	2008 2009	
7DBEFD64	7DD8A024	2008 2009	
82C341B2	7D3CC8F6	2004 2008	
82C341B2	845076E6	2004 2005	
82C341B2	3F66C6E6	2004 2008	
82C341B2	7D344C98	2004 2005	
82C341B2	0D0ADE30	2004 2008	
82C341B2	804CE85A	2004 2008	
82C341B2	84C74753	2004 2008	
82C341B2	7E80C4FF	2004 2008	
82C341B2	75EA5E1F	2004 2008	
75923E7F	59A3B9CE	2011 2014	2008 2011	2010 2011	2010 2011	
75923E7F	0B56A9C1	2006 2012	2008 2012	
75923E7F	7F3D5D62	2008 2013	2010 2013	
75923E7F	84821EFA	2011 2015	2010 2015	
75923E7F	76475CCE	2006 2013	
75923E7F	7D02A4C0	2011 2012	
75923E7F	847EEDCC	2008 2009	2010 2009	
75923E7F	074A4165	2008 2011	2010 2011	2010 2011	
75923E7F	00D940B5	2006 2013	
75923E7F	7F515782	2008 2011	2010 2011	
7EF9A66F	7EF9A66F	2011 2012	2013 2014	2013 2015	2013 2014	2007 2011	2007 2008	2014 2015	2012 2013	2012 2014	2014 2014	2007 2008	2007 2007	2007 2008	2007 2007	2007 2006	2006 2007	2006 2008	2006 2007	2006 2008	2006 2006	
7EF9A66F	7D178229	2008 2010	2008 2012	
7EF9A66F	84A95A82	2008 2013	
7EF9A66F	8499010F	2013 2014	
7EF9A66F	8105E2ED	2013 2014	
7EF9A66F	85590694	2007 2008	
7EF9A66F	7AFAD970	2013 2014	
80FAD95D	1455D39D	2013 2014	
80FAD95D	7AC40612	2013 2014	
80FAD95D	7E4FA7B1	2013 2015	
80FAD95D	7F13D3CE	2013 2015	
80FAD95D	1BBDD3AC	2013 2015	
79908166	7F5AD428	2014 2014	
79908166	86274245	2014 2014	
79908166	77221471	2014 2014	
79908166	82E04689	2014 2014	
79908166	811B8F8F	2014 2014	
85102F72	7C1D5863	1977 1988	
85102F72	251FA169	1977 1977	
85102F72	76165E0C	1977 1988	
85102F72	0F1FE8A2	1977 1977	
85102F72	7E374851	1977 1988	
85102F72	805BC96F	1977 1988	
4B43EB1D	84E9DB74	1977 1983	
7F3383D7	7A3BD273	2009 2012	
7F3383D7	0B56A9C1	2009 2010	
7F3383D7	7DD6C7AD	2009 2010	
7F3383D7	7FF01745	2009 2010	
7F3383D7	7D82CA42	2009 2010	
7F3383D7	7D0E591C	2009 2012	
7F3383D7	802BE8A6	2009 2014	
7F3383D7	784B9736	2009 2012	
7F3383D7	84CC1E35	2009 2014	
84C59BA3	7FF6D344	2012 2015	
84C59BA3	0BE7F1FA	2012 2014	
84C59BA3	77221471	2012 2014	2012 2014	
84C59BA3	837FA51A	2012 2014	
84C59BA3	851BC34F	2012 2015	
84C59BA3	8477C3C3	2012 2015	
84C59BA3	849EA6E5	2012 2015	
84C59BA3	80E3D08F	2012 2015	
84C59BA3	84FE7434	2012 2014	
84C59BA3	84FE323D	2012 2014	
8621D61A	7FFDD71E	2004 2006	
8621D61A	7CCEBFE2	2004 2012	
8621D61A	676CB8AF	2004 2012	
8621D61A	834F5CFD	2004 2012	
8125D1BD	0360166C	2011 2012	
8125D1BD	80DD4B65	2011 2014	
8125D1BD	7E80B9BB	2011 2013	
8125D1BD	84BC727C	2011 2013	
8125D1BD	80C0CD4C	2011 2014	
8125D1BD	850DC2E9	2011 2015	
8125D1BD	8125D1BD	2011 2013	2011 2013	
8125D1BD	7997DF6E	2011 2013	
8125D1BD	7FCE4EFF	2011 2013	
8125D1BD	7DE3BBBF	2011 2013	
8125D1BD	7746B41C	2011 2014	
77A51756	278972A6	2013 2014	
77A51756	84719870	2013 2014	
77A51756	7D592F17	2013 2014	
77A51756	7DE6803E	2013 2014	
77A51756	84CAE0E8	2013 2014	
77A51756	7DC51E6A	2013 2014	
7F870339	7E3BB59C	2011 2013	2011 2012	
7F870339	7CCEBFE2	2011 2013	
7F870339	7E1C74A4	2011 2012	
7F870339	7A07BE0C	2011 2013	
7F870339	8044F0DF	2011 2012	
7F870339	20F061A1	2011 2012	
7F870339	803D3562	2011 2013	
7F870339	84A68D48	2011 2012	
7EF0843A	86189B6B	2005 2010	
7EF0843A	7830534A	2005 2011	
7EF0843A	2FD6E858	2005 2012	
7EF0843A	7F75AC2C	2005 2013	
7EF0843A	073BC207	2005 2015	
7EF0843A	7FD27A36	1991 1994	
7EF0843A	3D80D136	1994 1996	
7EF0843A	7EDF522B	2005 2014	
7EF0843A	78E09033	2005 2010	
7EF0843A	0E187E96	1994 2011	
7EF0843A	7E4E5EB1	2005 2013	
7EF0843A	8485A1B4	2005 2008	
7EF0843A	7DC3B58F	2003 2009	
84F46E0B	792697AF	2013 2014	
84F46E0B	82A23814	2013 2014	
84F46E0B	7CF046B2	2013 2014	
84F46E0B	506EF718	2013 2014	
84F46E0B	8492A4B2	2013 2014	
84F46E0B	7E79B4E0	2013 2014	
84F46E0B	783A0D90	2013 2014	
7D2C0FEE	7E56196A	2012 2012	
7D2C0FEE	808EB119	2012 2012	
7D2C0FEE	807D99D5	2012 2014	
7D2C0FEE	7F5E930F	2012 2012	
7D2C0FEE	5880DD36	2012 2014	
7D2C0FEE	7ADA6CB6	2012 2014	
7D2C0FEE	84FD2510	2012 2012	
7D2C0FEE	7D4AA4F2	2012 2012	
7D2C0FEE	7954B168	2012 2014	
644C826D	644C826D	2011 2013	
644C826D	7C58AB87	2011 2013	
84AAC638	7889BF46	2013 2014	
84AAC638	85ECBAF9	2013 2014	
84AAC638	29AF08FF	2013 2014	
7AA7C506	2AE58FEA	2004 2011	
7AA7C506	84DF16DC	2007 2010	
7AA7C506	49302D7D	2007 2012	
7AA7C506	80152511	2007 2012	
7AA7C506	7EC990A5	2007 2010	
7AA7C506	80D94FB0	2004 2006	
7AA7C506	0DB5DC57	2006 2008	
75BFA597	7F00C490	2001 2002	
75BFA597	11DE36AF	2001 2003	2001 2002	
75BFA597	11C6A6A3	2001 2001	
75BFA597	769DB43E	2001 2003	
75BFA597	7FEC3B56	2001 2003	2001 2002	
75BFA597	095017BE	2001 2001	
788B70DD	84B76F4B	2009 2014	
788B70DD	7EC9734C	2009 2014	
788B70DD	7630827C	2009 2015	2009 2015	
788B70DD	7D5FDA1C	2009 2015	2009 2015	
788B70DD	7CCEBFE2	2009 2011	
788B70DD	7FCE4EFF	2009 2013	2009 2013	
850D788A	84C3F1D8	2013 2014	
850D788A	80FABD9D	2013 2014	
850D788A	7D966B27	2013 2014	
850D788A	7F477B32	2013 2014	
850D788A	013396E1	2013 2014	
850D788A	0D36D86E	2013 2015	
850D788A	7DBFE5EF	2013 2014	
850D788A	8508E239	2013 2014	
850D788A	8095129C	2013 2014	
81EE81CE	807686C9	1988 1989	
84071755	81C994A6	2001 2005	2001 2002	
84071755	771E2668	2001 2013	
84071755	76C55B59	2001 2005	
84071755	824EDAA8	2001 2002	2001 2002	
84071755	0B9370B1	2001 2002	2001 2002	
84071755	804EB92D	2001 2005	2001 2007	
84071755	8060ED77	2001 2002	2001 2002	
2B04780B	80466E5E	2001 2004	2003 2004	
2B04780B	045350AF	2001 2013	
2B04780B	654F9C6B	2001 2013	
2B04780B	81571AE6	2001 2013	
2B04780B	811E9E6D	2001 2013	
2B04780B	2B04780B	2001 2013	
7E037997	8060ED77	2008 2010	2008 2009	
7E037997	7FC3F0A7	2008 2009	
7E037997	8061F427	2008 2010	
7E037997	2AE7B5AF	2008 2010	
7E037997	810D1D8D	2008 2015	
7E037997	77F760D9	2008 2009	
7E037997	805DC53E	2008 2011	
7E037997	756649D8	2008 2009	
8068D0EB	7D90FEEA	2012 2013	
8068D0EB	29AF08FF	2009 2013	2009 2011	2009 2014	
8068D0EB	7A838B21	2009 2013	
8068D0EB	7E3BB59C	2009 2013	
8068D0EB	7C056608	2009 2012	
8068D0EB	14B6AC28	2009 2010	
8068D0EB	415D4C74	2012 2014	
8068D0EB	0DD46E6C	2012 2013	
8068D0EB	7D69C046	2012 2014	
84CF4305	7E4E1011	2002 2007	
84CF4305	857CC57C	2002 2013	
84CF4305	7D7EAEDA	2002 2004	
84CF4305	12A4F925	2002 2007	
85561B06	78CAC8A5	2005 2007	
85561B06	7B4F0FBC	2012 2015	
85561B06	7FEB8AC0	2005 2007	
85561B06	84DF16DC	2005 2006	
85561B06	8478AB35	2012 2015	
85561B06	1EB3CBA4	2005 2009	
85561B06	7EE5513B	2005 2006	
85561B06	7D7A16AC	2005 2005	
85561B06	8597265B	2005 2007	
43AE89E0	7CF96372	1988 1988	1988 1988	
43AE89E0	832FF70F	1988 1988	1988 1988	
43AE89E0	7A1FDDEC	1988 1988	1988 1988	
43AE89E0	7F031785	1988 1988	1988 1988	
43AE89E0	0D46B9E5	1988 1988	1988 1988	
43AE89E0	7FFB2D1E	1988 1988	
43AE89E0	7A71DBCD	1988 1988	1988 1988	
43AE89E0	82854ABE	1988 1988	1988 1988	
43AE89E0	76A2965A	1988 1988	1988 1988	
43AE89E0	852438BB	1988 1988	1988 1988	1988 1988	
43AE89E0	768DDE19	1988 1988	1988 1988	
43AE89E0	43AE89E0	1988 1988	1988 1988	1988 1988	1988 1988	1988 1988	
7A12E4A7	518BA0D5	2015 2016	
7A12E4A7	7D688912	2015 2016	
7EDDCC1F	7652D8DA	2011 2013	
7EDDCC1F	5C481573	2011 2013	
7EDDCC1F	7FAB3726	2011 2013	
7E28BFE0	8001A17A	2010 2014	
7E28BFE0	849E76FE	2010 2014	
21908EB6	7CCEBFE2	2004 2012	
21908EB6	2CF29FB5	2004 2012	
21908EB6	676CB8AF	2004 2012	
21908EB6	096B1483	2004 2006	
21908EB6	834F5CFD	2004 2012	
21908EB6	7FFDD71E	2004 2006	
801BE21F	84C2240F	2011 2014	
801BE21F	7EA091B3	2011 2014	
801BE21F	0FFA2DBB	2011 2014	
801BE21F	041F62AC	2011 2014	
80C4E7C8	0F1FE8A2	1977 1977	
80C4E7C8	7C1D5863	1977 1988	
80C4E7C8	805BC96F	1977 1988	
80C4E7C8	76165E0C	1977 1988	
80C4E7C8	86204A1C	1977 1988	
80C4E7C8	251FA169	1977 1977	
80F7F94B	7D02A4C0	2011 2012	
80F7F94B	736074A1	2011 2014	
80F7F94B	805235FE	2011 2015	
80F7F94B	84821EFA	2011 2015	
80F7F94B	59A3B9CE	2011 2014	
80F7F94B	80AF492F	2011 2014	
80F7F94B	7F072A6C	2011 2014	
80F7F94B	7E95BCE2	2011 2012	
7D0ECC8C	803D12DC	2000 2002	
7D0ECC8C	8060ED77	2000 2001	
7D0ECC8C	7E4CED7D	2000 2003	
7D0ECC8C	747C3E94	2000 2002	
7D0ECC8C	7677994C	2000 2003	
7D0ECC8C	7EB60DBD	2000 2003	
7D0ECC8C	7C68A928	2000 2002	
7D0ECC8C	787055C5	2000 2003	
7D0ECC8C	6B5710E0	2000 2002	
861FAD3A	7EF0843A	1991 1991	
861FAD3A	7FEC3B56	1991 1991	
7FB87C1F	804CB442	2007 2010	
7FB87C1F	7D9631D9	2007 2010	
7FB87C1F	7B301362	2007 2010	
7FB87C1F	7FB46310	2007 2010	
79B42316	84F47618	2013 2014	2013 2014	
79B42316	80558AA6	2013 2014	
79B42316	7C056608	2013 2015	2013 2015	
79B42316	81BBF5DE	2013 2015	2013 2015	
79B42316	80C4D03D	2013 2015	
79B42316	0979FABC	2013 2014	
79B42316	8201FAAB	2013 2016	
79B42316	813A6EAD	2013 2014	
79B42316	7E494194	2013 2015	
79B42316	7FFAFB3A	2013 2014	
79B42316	95BB958E	2013 2016	
79B42316	84E61BAA	2013 2015	2013 2015	
79B42316	84D12429	2013 2014	
5901DDE3	7FA685ED	1996 1996	
802B072C	7FC3F264	2010 2011	
802B072C	76B45A73	2010 2011	
7DB6E4C5	2B04780B	1998 2003	1998 2001	
7DB6E4C5	7D64B604	1998 1999	1998 2006	1998 2002	
7DB6E4C5	7FF8F6C5	1998 2004	
7DB6E4C5	76FB86ED	1998 2003	1998 2001	
7DB6E4C5	80EDA1F7	1998 2011	
7DB6E4C5	7EB60DBD	1998 2003	
7DB6E4C5	0D54077C	1998 2011	
7DB6E4C5	767FB405	1998 2004	1998 2000	
7DB6E4C5	76CB1ADF	1998 2000	
789A02CB	7D123181	2010 2012	
789A02CB	8059DB3E	2010 2012	
789A02CB	00D5D10F	2010 2012	
85C4B107	7E80C4FF	2014 2015	
85C4B107	75576D48	2014 2015	
85C4B107	804CE85A	2014 2015	
85C4B107	0979FABC	2014 2015	
85C4B107	84F40CF1	2014 2015	
0FE1C1DD	7916F6DA	1992 1993	
0FE1C1DD	0F972B34	1997 2000	
0FE1C1DD	0D339F85	2012 2013	
2A5C4DAD	012AFA70	1986 1989	
2A5C4DAD	80C5C2C2	1986 1989	
2A5C4DAD	7BAC60FB	1986 1989	
2A5C4DAD	82835430	1986 1989	
2A5C4DAD	800CACA6	1986 1989	
2A5C4DAD	2AB7D695	1986 1997	
2A5C4DAD	791A59F3	1986 1997	
2A5C4DAD	7FD797F2	1986 1989	
2A5C4DAD	80E05423	1986 1989	
7CB9C8C0	75CC5A50	2009 2013	
7CB9C8C0	6B5E4A3D	2008 2012	
7CB9C8C0	7D8A8C78	2007 2011	2009 2011	
7CB9C8C0	7FFEA43F	2007 2010	
7CB9C8C0	80535E7D	2011 2012	
7CB9C8C0	7DBAED79	2007 2010	2009 2010	
7CB9C8C0	7997DF6E	2008 2013	2008 2011	
7CB9C8C0	03582282	2011 2013	
7CB9C8C0	7EF9A66F	2008 2012	2008 2012	2009 2011	
7CB9C8C0	80814C18	2011 2014	
7CB9C8C0	E5CDFF51	2009 2016	
7CB9C8C0	80B683DA	2007 2012	2009 2012	
7A80A2E5	7794D129	1983 2008	
7A80A2E5	0DB5DC57	1983 2008	
7ED1C6C5	84DF21C6	2013 2014	2012 2014	
7ED1C6C5	81212FE4	2014 2015	
7ED1C6C5	757E13D7	2013 2014	2012 2014	
7ED1C6C5	84BF5CAE	2012 2015	
7ED1C6C5	84FE323D	2013 2014	2012 2014	
7ED1C6C5	851BC34F	2012 2015	
7ED1C6C5	84FE7434	2013 2014	2012 2014	
7ED1C6C5	7D24D33F	2014 2015	
0AB4E416	7EC9734C	2013 2014	
0AB4E416	816880F3	2013 2014	
0AB4E416	857CA047	2013 2014	
0AB4E416	801C1EF7	2013 2014	
0AB4E416	7E54C76A	2013 2014	
852EC63E	805D5D03	1993 2008	
852EC63E	7D5F1FD8	1993 2008	
852EC63E	7E44381D	1993 2003	
852EC63E	7E45BD18	1993 2001	
852EC63E	103022CC	1993 2001	1993 2000	
852EC63E	8598160B	1993 2008	
852EC63E	824FAFD0	1993 2001	
79FD65C1	84D3E221	2012 2015	
79FD65C1	7F7D23B4	2012 2015	
79FD65C1	7DEF4718	2012 2015	
79FD65C1	7F3CA7E9	2012 2015	
79FD65C1	80885BF6	2012 2013	
79FD65C1	812FC86B	2012 2015	
79FD65C1	7D6646EB	2012 2015	
79FD65C1	7E80C4FF	2012 2015	
79FD65C1	84F40CF1	2012 2015	
79FD65C1	0979FABC	2012 2015	
7AFF6704	847EEDCC	2008 2014	
7AFF6704	0180DBC7	2008 2012	
7AFF6704	7ED1B85D	2008 2012	
7AFF6704	7A82A2A3	2008 2009	
7AFF6704	7DD53324	2008 2012	
7AFF6704	1042D22A	2008 2010	
7AFF6704	7C5D4E7E	2009 2010	
7AFF6704	824FAFD0	2008 2011	
7AFF6704	7C7EE0D1	2009 2010	
7AFF6704	7E4E1011	2009 2014	
7AFF6704	80E7C369	2009 2014	
7AFF6704	629E0F66	2009 2013	
7AFF6704	84E754FE	2009 2013	
7AFF6704	7DD16A7E	2009 2011	
79E3DFCB	7EF6BF48	2013 2014	
79E3DFCB	806738F5	2013 2014	
79E3DFCB	815F4B3F	2013 2014	
79E3DFCB	80964E66	2013 2014	
79E3DFCB	7F656DAF	2013 2014	
82FA9184	80E4E3E9	1998 2006	
82FA9184	7FEB8AC0	1998 2006	1998 2002	
82FA9184	85065CF8	1998 2013	
82FA9184	7B5DE652	1998 2001	1998 2000	
82FA9184	7FEB1C36	1998 2002	
82FA9184	7915F15B	1998 2001	1998 2000	
84B6FD37	80B6AFF2	2014 2016	
84B6FD37	B0C364F9	2014 2016	
84B6FD37	7B65CAAE	2014 2015	
84B6FD37	7A07BE0C	2014 2015	
84B6FD37	834F5CFD	2014 2015	
84B6FD37	290D4D56	2014 2015	
84B6FD37	792EF370	2014 2016	
84B6FD37	78E12371	2014 2015	
7E81F454	7D48C2A3	1997 2003	
7B5CCFC0	7F74EFB7	1994 2012	
7B5CCFC0	7DB082EB	1994 2010	
7B5CCFC0	80DAE23A	1994 2009	
7B5CCFC0	7F872F8E	1994 1999	
7B5CCFC0	7B11B1F4	1994 2010	
7B5CCFC0	771E2668	1994 2014	
7B5CCFC0	1F0EE4BF	1994 2005	
03C0D031	851063FB	2013 2015	
03C0D031	80F7AFD3	1994 1996	1994 1997	1994 1996	
03C0D031	81FCDABD	1994 1994	
03C0D031	11DE36AF	1994 2003	
03C0D031	7A3EBA62	1994 2011	
03C0D031	7E730BF6	1994 2011	
03C0D031	848E0210	1994 1995	
03C0D031	506EF718	1994 1996	
03C0D031	85142310	1994 1994	
03C0D031	84841941	1994 1994	
783A0D90	7E0EDF1D	2010 2011	
783A0D90	7E218586	2010 2015	
783A0D90	783A0D90	2010 2014	
783A0D90	77221471	2010 2012	2014 2014	
783A0D90	7F283270	2010 2015	2010 2013	
783A0D90	69951B3B	2010 2015	
783A0D90	82A23814	2010 2014	
779F3F60	856572CE	2010 2011	
779F3F60	727AF6C7	2009 2010	
779F3F60	75AEA7B1	2009 2011	2009 2010	
779F3F60	7DE0E9C5	2009 2010	
779F3F60	84C654AC	2009 2010	
779F3F60	483EE078	2009 2010	
779F3F60	0C9303F0	2009 2011	2009 2010	
779F3F60	804E647C	2009 2013	
74A29FA2	84F47618	2013 2014	2013 2014	
4AFA0D2C	7FE09953	2015 2016	
4AFA0D2C	851E0692	2015 2016	
4AFA0D2C	7F643EA2	2015 2016	
4AFA0D2C	77221471	2015 2016	
4AFA0D2C	7E931605	2015 2016	
4AFA0D2C	815D42D7	2015 2016	
4AFA0D2C	814A5527	2015 2016	
00213CF1	812C1701	2010 2013	
00213CF1	7E3BB59C	2010 2012	
00213CF1	7B138094	2010 2013	
00213CF1	491DD78F	2010 2013	
00213CF1	7B7FE2DC	2010 2013	
00213CF1	7C7EE0D1	2010 2013	
00213CF1	81535721	2010 2009	
00213CF1	7E7BFF5E	2010 2013	
848DBDD6	7D18AECB	2015 2015	
848DBDD6	7A8E3877	2015 2015	
85950986	103022CC	1996 1999	
85950986	1EB3CBA4	1996 1998	
85950986	795F7D7D	1996 1998	
85950986	78D343B2	1996 1999	
80664354	2BC2AB39	1981 1983	
80664354	751E48FD	1981 1983	
7751993A	7751993A	2002 2002	
7751993A	7EB60DBD	2002 2003	
7751993A	84E47941	2002 2006	
7751993A	69436AB9	2002 2004	
7751993A	7E4CED7D	2002 2003	
