7A2A3AFA	7819DAB5	1999 2004	2004 2005	
7A2A3AFA	80B64BFD	1999 2004	2004 2005	
809ACD6B	7955B87B	2006 2007	
7DDDA696	7FDE3645	2007 2012	
7FCE5B06	8060EA90	1994 1996	
7FCE5B06	80A11395	1994 2006	
07EC3552	0B6B4195	2015 2015	
77ED0F83	7F5DA32B	2007 2012	
77ED0F83	7A118BAC	2007 2012	2007 2011	
77ED0F83	80DE24CC	2007 2008	
7FADC970	7FADC970	2006 2008	
7FADC970	6FABED11	2006 2008	
8230A25F	7724EB26	1997 1997	
8230A25F	761E97A3	2008 2014	
8230A25F	2B2E17F3	2008 2014	
43554DF6	7D885B6A	2006 2007	2006 2008	2006 2010	
81306A4E	7ED10BEC	2008 2014	
7FA86F9E	7F3EAA2E	2010 2013	
7FA86F9E	7F5A470E	2010 2013	
7FA86F9E	7655A6CD	2010 2013	
7FA86F9E	7FA86F9E	2010 2013	
77F44D90	7FF7733B	2012 2015	
77F44D90	8003D90F	2012 2013	
77F44D90	7DB4B0AA	2012 2013	
77F44D90	80CF923A	2012 2015	
80B4A38E	7E7C6B67	2006 2010	
80B4A38E	7C0A6A69	2006 2010	
80B4A38E	7FE65996	2006 2010	
7F3B1CDD	7F3B1CDD	2004 2005	
7F86773C	2BD6C4BE	1996 1997	
7DF5E378	0056D99D	2001 2001	
7DF5E378	78200A39	2001 2001	
7D9F5481	78200A39	2001 2001	2001 2001	
7D9F5481	7DA9E514	2001 2001	2001 2001	
7D9F5481	7D9F5481	2001 2001	
7D9F5481	750D83EE	2001 2001	
770496B2	794F2F00	1986 1990	
851ECD69	814A17C6	2011 2013	
7EA53B56	80F7F541	2013 2014	
862E17B5	79C5E8F3	2010 2011	
737BF5D2	7321E834	2011 2012	
737BF5D2	737BF5D2	2011 2012	
7E009B39	80D66AD3	2011 2014	
77F4D615	8639FBEC	2008 2011	
77F4D615	7E9F7DFB	2008 2010	
863EED4C	7E11A500	2006 2015	
7CFE92E2	85748359	2010 2011	
7CFE92E2	810B9059	2011 2013	2012 2013	
7F78DACA	800836E7	2015 2015	
16E11179	801C7904	1998 1999	
16E11179	7D323C65	1998 1999	
16E11179	7E752103	1998 1999	
2A77C285	7681C4AA	2008 2010	
2A77C285	7FD69FC4	2008 2010	
7ED0067F	82D15C51	1993 1996	
7ED0067F	68CD53BF	1993 1996	
7F4D1062	7F836E55	2008 2015	
7F4D1062	7DA12C4C	2012 2014	
7E1C077D	7F4F11C9	2011 2014	
7F456B84	79FC7641	2005 2006	
7F456B84	7D5B1BAF	2005 2012	
0169DDDB	7EB3411C	2012 2013	
0169DDDB	8034D0D1	2012 2013	
26C055AE	7F119A13	1997 1997	1997 1997	
26C055AE	8364B68A	1997 1997	1997 1997	
8262F50F	78648902	1983 1986	
7FACCB10	75C19646	2012 2012	
7EE5D112	7D3BA682	2011 2014	
7EE5D112	7D911C7F	2014 2015	
80094185	7EC878F5	1998 2011	
80094185	74C69EE5	1998 2005	
80094185	292C39AB	1998 2005	
82F3E1E7	7E83493D	1996 1998	
805D3F3F	8058A098	1983 1999	
802F8789	7F93AE79	2007 2010	
802F8789	814A5527	2007 2010	
802F8789	7CFC0BEB	2007 2010	
6F6C38C9	801FF368	1999 2000	1999 2002	
6F6C38C9	84D36C14	1999 2002	
6F6C38C9	80DE24CC	1999 2002	
7FF5C0D0	7DAB7ADE	2012 2011	
7DCB0310	7E0BDF70	2012 2014	
7DCB0310	8252E5A7	2012 2014	2012 2014	
7DF5EE6D	76C2903E	1994 1997	1994 2000	
7DF5EE6D	7FBE72C5	1994 1994	
7EC3B505	7FC14ACA	2005 2015	
7D63585D	0D19F9F4	1994 1999	
7D63585D	7EFBE6B1	1994 1998	
7D63585D	7BF9F2C6	1994 1998	
78D0459F	7E4E1011	2010 2015	
813C5B9F	0158E5F0	1991 1993	1991 1992	
804D8851	82D3EC82	2010 2015	
804D8851	13F42EF8	2010 2014	
804D8851	7EA51AF4	2010 2015	
862CEAAD	862CEAAD	2007 2007	
862CEAAD	7D52C31D	2007 2007	
862CEAAD	7D28DABE	2007 2007	
71321208	7976444D	1986 1987	
814EA17A	7F1CB05B	1991 1992	
81833D05	0F7527AD	2007 2008	
81833D05	7758CF95	2007 2008	
81833D05	7E9D6995	2007 2008	
7FE1F19B	14CCBD42	2008 2013	
7FE1F19B	7EF97E75	2008 2012	
7FE1F19B	7866373F	2008 2011	
7F85C6C5	85CE5C52	2011 2014	
7F85C6C5	852CAB71	2011 2014	
7F85C6C5	859AB542	2011 2014	
862D267A	0F405753	1989 1988	
77811DCA	7DFC4E7B	2014 2014	
77811DCA	77811DCA	2014 2014	
77811DCA	78AC8698	2014 2014	
7DB9E5B6	7F5379E1	1997 1998	
7DB9E5B6	7DB9E5B6	1997 1998	
832257B9	4A4246A7	2005 2010	2005 2012	
832257B9	7AF96802	2005 2010	2005 2012	2005 2010	
7F83D2E2	799C3859	2013 2013	
7F83D2E2	79C8E419	2013 2013	
7F83D2E2	7CF1F134	2013 2013	
7653B6C9	7E7B8CEF	1990 2005	
7DE02C76	7FD5DB56	1986 2005	
7DE02C76	85574A88	1986 1993	
81454912	7752C535	2009 2010	
81454912	FF98A93A	2009 2010	
7B4613A0	81433E16	2011 2015	
7B4613A0	7E3ECEA8	2011 2015	
7B4613A0	7E618A9C	1999 2006	
7D0308B0	0A78292C	2008 2013	2008 2011	
7D0308B0	78068393	2008 2013	
03712938	77D60AB1	1994 2000	
77470AFD	77470AFD	2011 2013	
765C258B	7DF1801F	2007 2012	
7D3BA682	80222455	2014 2015	
7D3BA682	85D411FC	2014 2015	
7D3BA682	7D911C7F	2014 2015	
134B1CAC	810A131F	2008 2013	
134B1CAC	7D51F344	2008 2013	
7F5A0D2B	7D8C350F	2011 2014	
7F5A0D2B	7EAFCA88	2011 2014	
7C4277C1	097E44DA	2012 2015	
817C5DFE	7A6F6CB7	1998 2004	
817C5DFE	7D3A3B68	1998 2002	
817C5DFE	85E7832B	1998 2004	
817C5DFE	85AFB140	1998 2010	
0994A8F5	83514773	2011 2014	
0994A8F5	7F3EAA2E	2007 2008	
0994A8F5	0994A8F5	2011 2014	2010 2016	2007 2008	
82D98F22	750D83EE	2001 2001	
7EB4BAA0	76D934E8	1997 1998	
7DD7E890	70A58F70	1982 1984	
126AB624	7EDE2943	2005 2010	
7FA71D73	75536521	2011 2012	
7FA71D73	010C7A2D	2011 2012	
2AA1A28C	7E6B60D4	1994 1996	
0466C0EF	04CE308C	2007 2015	
79B356A3	79D51E95	2000 2006	
7A671A54	83B32C88	2012 2015	
84CAB8A8	7DC8E161	2006 2010	
84CAB8A8	8492F264	2006 2010	
751DF258	7B9C63AC	1999 2002	
751DF258	75C564A7	1999 2002	
7B8F5AF8	814C48C4	2013 2015	
7FEA6ACA	79BF2A76	2004 2006	
80F11AC9	7AA9F169	1991 1992	
80F11AC9	863B8500	1991 1998	
861CC332	82A87738	1988 1990	
76695D25	0994A8F5	2007 2008	
76695D25	149E278E	2007 2008	
7FF11D2C	7F8BCB9C	2008 2012	
7FF11D2C	80349271	2008 2012	
7FF11D2C	80058EA5	2008 2012	
863D10B8	7C2A46D4	1996 1998	
71BBBD23	17A64335	2007 2008	
85BDF203	827D1D40	2013 2014	2013 2012	2013 2014	
7EC35B12	79F9A56A	2013 2014	
7EC35B12	71EAEEE8	2013 2015	
7EC35B12	7DA18335	2013 2013	
80B6D6F3	7955B87B	2005 2006	
7F012943	3CB7D05A	1986 1986	
831D9739	8034D0D1	2012 2013	
07238384	7D0F379C	2014 2015	
07238384	7BF91DF3	2014 2015	
139A32C4	80F0C6E4	2011 2014	
139A32C4	7F3C0962	2011 2014	
29952D86	38D6EBB3	1997 2008	
7CC04A7D	7E2E520E	2004 2008	
78829136	7ECB5FF6	2008 2014	
14CCBD42	7AA9F169	1994 1997	
7D5EE09E	2DE391C5	2011 2013	2011 2013	
7D5EE09E	7D9E12F0	2011 2013	2011 2013	
76FE9C85	DA9A55D7	2013 2015	
816CC623	81D8E261	1990 1991	
816CC623	85276BDE	1990 1991	
816CC623	85AFB140	2007 2010	
816CC623	7FEEE2DB	2007 2010	
7F800C25	7F92A934	2010 2011	
7F800C25	7C63F95C	2006 2007	
7FD158F5	7D8C350F	2011 2014	
7FD158F5	7E6EA2F4	2011 2014	
78ADD2E9	75C19646	2012 2012	
78ADD2E9	8639FBEC	2012 2013	
13F42EF8	7EED9635	2012 2013	
13F42EF8	81692466	2012 2013	
7D7912DB	7D6A771B	2011 2013	
7D7912DB	7EA0D605	2011 2013	
7D7912DB	7D209B8F	2011 2013	
80B494AD	7EA71F2D	1988 1991	
80B494AD	7DF0AB05	1988 1991	
776CC97B	84CB5FF4	2010 2012	
776CC97B	80BB3F53	2010 2012	
776CC97B	7A2A0E0A	2010 2012	
7DF9E905	80E71F86	2004 2006	
7581ABBF	24FFD844	2004 2006	2004 2007	
7581ABBF	10E3FCAD	2004 2008	
7581ABBF	8096E0B0	2004 2006	2004 2007	
81FA6861	28B165C0	1999 2006	
81FA6861	85BA7EE1	1999 2004	1999 2006	
81FA6861	1F711F1B	1999 2004	
7E4FB982	82822882	2014 2015	
7E4FB982	817E60B1	2014 2015	
17CCD51B	7C4414B3	1994 2000	
17CCD51B	7FFB607D	1994 2000	
066A8DF7	7DF195DC	2007 2009	
066A8DF7	7FE1DC6A	2007 2009	
066A8DF7	780967CE	2007 2009	
755B6BCE	216E60E4	2003 2010	
755B6BCE	78088845	2003 2008	
755B6BCE	728788AB	2003 2008	
10AC9F4E	0BBAC695	2004 2005	
10AC9F4E	7F4F34C7	2004 2005	
83C113D4	7DC90600	1998 2014	
83C113D4	10795976	1998 2014	
8136BE24	7CEF1BAA	2007 2011	
8136BE24	0F0A4DA6	2007 2010	
7E66CEA7	810F6BDF	2007 2011	
7D93AEA6	80974F61	2013 2015	
7D93AEA6	80A8D360	2008 2010	
769A0FA9	0FB0613C	2001 2001	
769A0FA9	78200A39	2001 2001	
769A0FA9	0056D99D	2001 2001	
801F0655	81D8E261	1988 1991	
801F0655	816CC623	1988 1991	
801F0655	85276BDE	1988 1991	
84AA1BBE	7B874E6A	2011 2012	
7EC74DCC	0466C0EF	2005 2010	
7EC74DCC	7F0ABA67	2005 2007	
7EC74DCC	7EC74DCC	2010 2010	
78CB30DA	80DAC4DE	1998 1999	
7F4AEFE7	80DE24CC	2007 2008	
80E12E6F	805F4F90	2014 2015	2014 2015	
7E593A2C	7ECC136F	1991 1994	
7E593A2C	062A0022	1991 1993	1991 1994	
7E593A2C	81F4A4C3	1991 1993	
861C89B1	0056D99D	2001 2001	
808D045B	7E2CBDBB	2012 2015	
808D045B	75671191	2012 2015	
75EEC1CE	7E4C5E63	2010 2013	
7EE1B6B6	7DE678A0	2013 2015	
7EE1B6B6	761E97A3	2013 2014	
10C0ED30	7E7B8CEF	1983 2005	
10C0ED30	7AA9F169	1988 1992	
762BB7D0	78200A39	2001 2001	
762BB7D0	0FB0613C	2001 2001	
762BB7D0	0056D99D	2001 2001	
75CEC006	79E64904	2006 2010	
75CEC006	7B46D9F2	2006 2008	
75CEC006	79AF60E7	2006 2008	
1C5D2E22	81502384	1987 1991	
7D2DFD4B	855CE798	2014 2014	
77FCA54B	7E9F62BF	1990 1991	
75D41AEA	7D1A70EF	2013 2015	
75D41AEA	7DE5C33B	2013 2014	2013 2015	
75D41AEA	7E82BE51	2013 2014	2013 2015	
44A2F534	7E5E4F30	2008 2014	
7DB5A478	80E6F091	1998 2004	
7DB5A478	0EF15C46	1998 2014	
8227DBD2	76D934E8	1997 1998	
7D741870	7D7C0DD9	2012 2014	
7D741870	20D2761E	2012 2014	
7F339CD1	7625E72A	2002 2008	
7F339CD1	24FFD844	2002 2008	
836A7A40	75458759	1993 2006	
806C0B71	7DE562FD	1998 1998	
7F44A7D2	7F44A7D2	2005 2007	
7DC9902C	817E60B1	2013 2014	
7DC9902C	7D722BDC	2013 2014	
7D931579	7D931579	2005 2007	
7D931579	82B0689C	2005 2007	
7D931579	7CB93964	2005 2007	
8123DB37	7FE65996	2008 2010	
8123DB37	7AC7C77D	2008 2010	
09743EE6	74B2481D	2005 2014	2005 2012	
10A615DD	7F91C680	1998 2004	
7FA2F3DF	7CE81E80	2014 2015	
795A41DF	800FD3F6	2005 2006	
743FB46C	862179C2	2007 2011	
743FB46C	12457399	2007 2011	
743FB46C	7FD63079	2007 2011	
7D0C4D22	7FAAE115	1999 2014	
7D0C4D22	7CE81E80	1999 2014	
80E44341	800836E7	2015 2015	
80221CB7	1CC4276F	1994 1998	
80221CB7	7FD55D90	1994 1998	
80221CB7	7E7B8CEF	1994 2005	
80221CB7	14CCBD42	1994 1998	
7FE65996	776E560E	1996 1997	1994 1997	
7FE65996	7D0E703F	2004 2007	
7FE65996	2BD6C4BE	1996 1997	1996 1999	1994 1999	1994 1997	1994 1997	1994 1998	
7F717800	8067BE19	1992 1994	
820131FE	06DD3B26	2011 2012	
457A6101	84C26F87	2002 2002	
457A6101	457A6101	2002 2002	
28A3B62F	7A0979E5	1994 1994	
8248481D	7A98A429	1996 1997	
8248481D	754E8321	1996 1997	
07A63E0D	8545BF46	1994 2005	
7E27E27A	75671191	2004 2015	
7E27E27A	48B5B862	1997 2004	
7E27E27A	7E27E27A	1997 2004	
77AFC924	7D347A8B	2004 2006	
7C771474	74D5C048	1996 1998	
7B874E6A	6D5C9C16	2012 2013	
7B874E6A	7B874E6A	2012 2013	
862F5DF4	84ECF632	1993 1994	
11D83E6F	7A66274C	1990 1995	
2982DC12	7CFC590E	1993 1994	
5E281002	7DA9E514	2001 2001	
5E281002	78200A39	2001 2001	
5E281002	0056D99D	2001 2001	
7D50BD1F	7D50BD1F	2005 2007	
7D50BD1F	0EC01627	2005 2007	
7D134C98	7D134C98	1997 1996	1997 1998	1996 1997	1996 1998	1996 2000	1998 2000	
7819F4A9	8564AAFB	2007 2013	
75785852	11880E3B	2004 2008	
8615AD85	7F85A281	2011 2011	
8615AD85	7D1C2FC7	2011 2011	
7E72E2ED	7EB73E3A	1980 1980	
7E72E2ED	7B120353	1980 2002	
807B7E29	7DC73ED9	2014 2015	
807B7E29	72BA29BB	2013 2014	
165D2351	787FD25B	1986 2006	
7FDD8FCD	7CF43A7B	2005 2012	
8124F619	8044FD9B	2011 2012	
7D7150BE	2B067F27	2002 2005	
7D7150BE	7BBECF90	2002 2005	
7F672E0C	819528F5	2006 2008	
7F672E0C	75904DF8	2006 2008	
7F672E0C	75D7DDEA	2006 2008	
7681C8B7	01E4FE7D	2004 2008	
8132BB65	7DDDA696	2006 2007	2006 2009	
7E8ABCF7	6C5B8284	1996 2001	1996 2000	
809F5647	7D184057	2006 2010	
7A34AAB1	7D460EC1	2007 2008	
7A34AAB1	7B3378D4	2007 2013	2007 2008	
7A34AAB1	803506FA	2007 2008	
8584B05D	7D0293DA	2000 2002	
8584B05D	558D5D87	2000 2002	
8584B05D	8164DD03	2000 2002	
7FC3D1FA	7D850570	1998 2005	
7FC3D1FA	0B8A3B9F	1998 2005	
7FC3D1FA	77E9AAAF	1998 2005	
7FC3D1FA	13BB8307	1998 2005	
85D3CF12	83766F28	2014 2014	
7E9601D3	7532EDCA	1997 2002	
848165D5	7DDE6ED8	2005 2011	
848165D5	7EFC5D34	2005 2011	
848165D5	7E4A8C93	2005 2011	
0B8A3B9F	094C5278	2010 2013	2010 2013	2010 2012	
0B8A3B9F	82ACF85B	2010 2015	2013 2015	
0B8A3B9F	77C0E97B	2010 2013	
829C66CF	0056D99D	2001 2001	
829C66CF	0FB0613C	2001 2001	
829C66CF	78200A39	2001 2001	
7A63DBB7	7D1D9836	2013 2015	
8027C490	7A1FEB48	2013 2013	
7B1D9023	80E17484	2002 2007	
7B1D9023	74BBD748	2002 2005	
7FD4C11F	4380D141	1990 1998	
7FD4C11F	80C2C7B5	1990 1998	
7A2AB531	7A2AB531	2000 2000	2000 2000	
7A2AB531	76E2DEDD	2002 2005	
70779818	7D134C98	1994 1996	1994 1998	
8365F328	833B46A3	1994 2004	
7D0F21B9	811722A5	2014 2015	
83FD3F8F	7DF07E6C	2000 2014	
7E62AA4A	815A7D70	2007 2008	
6B9843E5	68A40A7F	1986 1996	
7A0DF690	77032075	1992 2000	
7FAAE115	7CE81E80	2014 2015	
2BEC1640	7DC67B02	1998 2015	
2BEC1640	77C777D2	1998 2005	
7FC0289E	11880E3B	2002 2009	2002 2010	
8051ED78	7D828245	2007 2013	
8051ED78	80D5158A	2007 2013	
8051ED78	7E9F011E	2007 2013	
75ED123C	78200A39	2001 2001	
85F0A72F	800A6AB7	1997 2005	
781EEB4A	7DF1A1C9	2004 2011	
80E71F86	808D045B	2006 2012	
80E71F86	79C65891	2006 2007	
7D4B8696	7BC29FC4	2010 2013	
7D4B8696	7EBA7A2A	2013 2014	
7C430214	7FEEE2DB	2007 2010	
7C430214	401C3D11	2007 2008	
1427B454	81322D53	1982 1990	
7DBABC4B	81BDBD02	1985 1991	
7DBABC4B	0AEC6FE2	1985 1991	
7E7A5B0D	8283CEE2	1997 2007	
82531859	84B57A08	1996 1997	
7F8A8921	7D80A0F8	2010 2014	
7F8A8921	8625C988	2012 2015	
7F9CAABD	8247482F	1986 1988	
7F9CAABD	7D4B88C7	1986 1987	
7F9CAABD	485169BF	1986 1990	
68A40A7F	7CA8B74E	1996 2007	
7EECF7D1	85B2F427	2010 2012	
7D669DCC	7D11E8FB	2014 2014	
7D669DCC	78AC8698	2014 2014	
16834B29	480660FC	2000 2010	
16834B29	8035DFE6	2000 2010	
7713AE8D	82CCD92D	1991 1998	
062B7298	7B4BD0C6	2006 2011	
062B7298	7EDD279B	2006 2015	
062B7298	81CFC0AD	2006 2013	
062B7298	819C4B65	2006 2013	
062B7298	7CF43A7B	2006 2012	
7918DADD	7C43BB6E	2006 2010	
7EA6FD49	7D7CA9F3	2011 2015	
81765183	81765183	2008 2008	
6EDCCA64	2DA52039	1983 1987	
7E734C72	7C598A4C	2006 2011	
7E734C72	82935342	2006 2011	
7628F796	29CE4BCE	1999 1999	
80856F8E	7EFDA6AD	2014 2015	2014 2014	
7D116107	7CD038DD	1990 2005	
7726215E	7F568D40	2011 2012	
7726215E	010C7A2D	2011 2012	
7EAC3BFE	007BA2C8	2014 2015	2012 2015	
80751431	7DC468E8	2002 2005	
80751431	7675FC38	2002 2005	
7BD969DD	81431726	2014 2014	
818BF0B5	77178ED9	2007 2010	
7DB27B6C	81677B42	2008 2013	
7DB27B6C	7E41869C	2008 2011	
80CF32CA	7D18AAB9	1987 1988	
80CF32CA	80546290	1987 1997	
80CF32CA	7D6F895E	1987 1988	
80CF32CA	7ED7B6CC	1984 1987	
80CF32CA	0158E5F0	1987 1988	
7DC55157	797DA44A	1986 1987	
05DC201E	82202BD9	2010 2013	
05DC201E	80D2B194	2010 2013	
21199383	06AB37D2	1984 1992	
21199383	08E272DF	1984 1986	
790FB24A	85BA7EE1	1991 2012	
7E554D87	02478DC6	2008 2009	
854DA121	7625E72A	2007 2008	
854DA121	7AE49F43	2007 2011	
854DA121	7F9EA7FE	2007 2008	
7ECA3CAF	7D8C350F	2011 2014	
7ECA3CAF	7E6EA2F4	2011 2014	
862621E1	79BC884F	2011 2014	2011 2014	
862621E1	810B9059	2011 2013	
814B8B0C	7E4E1011	2013 2015	
79CC12DB	74157DF7	1998 1999	
80088804	401C3D11	1999 2003	
80088804	10795976	1998 2014	
760BC0F1	06051588	2006 2010	
80954D20	7FA7D3CB	2013 2013	
8091A0B7	76D934E8	1991 1992	
7D8A2F1D	807DCA7A	2005 2007	
8167FDBF	7DA9E514	2001 2001	
088E19CC	7A118BAC	2007 2012	
088E19CC	006CACBF	2006 2007	
088E19CC	7D0E43B9	2007 2012	
84E9406F	80DE24CC	2007 2008	
81572CF5	80A7D600	2012 2013	
81572CF5	76C80D4C	2012 2015	
7E2B63DC	7E05AAF2	2011 2014	
7E2B63DC	85D411FC	2011 2014	
7AF932AF	85F667CB	1994 2013	
7D9D29AC	764E18C0	1983 1992	
7D9D29AC	7C724F75	1982 1989	
7D9D29AC	0B2B4528	1982 1987	
7EFFAD1D	770496B2	1982 1986	
8624A5BD	7F472A22	2012 2014	
8624A5BD	7C9F0B30	2012 2014	
7F5E4538	7DC2161C	1994 1996	1994 1996	
8149BB0E	0851C607	1996 1998	
7E64C55D	839C5372	1993 1996	
09F30DE4	50BA9834	1997 2000	
7FA8B0EC	8225E54B	2007 2008	
7EE5DF86	855CE798	2011 2014	
7E0E7AA1	26DAB449	1997 1997	
84AA9CAA	570BA839	2014 2015	
809106C1	7DAA6D4E	2010 2013	
7D155F8F	84A37232	2002 2002	
7D430CF0	7EAFCA88	2012 2014	
7D430CF0	7E6EA2F4	2012 2014	
7FD716F6	7765DAB9	2012 2013	
7FD716F6	1D2A14B4	2012 2014	2012 2013	
7F334B0C	7C21D72A	2015 2015	
7B42F75B	7FA4F1B0	1993 1994	
7B42F75B	7FBE72C5	1993 1994	
7B42F75B	6C2BA29F	1993 1994	
748371D1	7383E274	2008 2010	
748371D1	17C35424	2004 2013	
72D32B77	0B6B4195	2015 2015	
0DE2C923	0DE2C923	2001 2002	2000 2002	
6E0DA203	5C14F19D	2011 2011	
6E0DA203	808D8B7B	2011 2011	
4B58FE1B	737BF5D2	2006 2010	
7F2B8633	7F647AEC	2010 2015	
7F2B8633	801C5938	2010 2015	
81433E16	76A3E97B	2012 2014	
06DD3B26	7FC4A0BF	2012 2013	
06DD3B26	7571C7EA	2012 2013	
2190508F	0C779CC3	2014 2014	
859340AB	7F74635A	2004 2007	
859340AB	80EC7C37	2004 2005	
859340AB	7EF4802D	2004 2012	2004 2007	
801A28FB	8556CD30	2014 2014	
801A28FB	460804E8	2014 2015	2014 2015	
84E761BD	76272A7C	2002 2006	
814C5F36	7DA9E514	2001 2001	
814C5F36	78200A39	2001 2001	
80066686	0056D99D	2001 2001	
7F087D2C	028A3707	2010 2012	
801B684A	801B684A	2004 2004	2004 2004	2004 2004	
74DA975C	7DA9E514	2001 2001	
74DA975C	0056D99D	2001 2001	
04A146A5	04A146A5	1999 1999	
8179B907	7525EC8A	1996 1998	
8179B907	78E1FF09	1996 1998	
8179B907	81616A5F	1996 1998	
7EA13224	098D2E6C	1997 2002	
807ACA0B	81BD12A6	2008 2010	
807ACA0B	7EAC3BFE	2008 2013	
807ACA0B	7E64E05F	2008 2014	
807ACA0B	7F4C2E47	2008 2013	
7EE0EC48	78009075	2013 2014	
7EE0EC48	754C2C28	2013 2014	
7EE0EC48	0ED20AAE	2013 2014	
7EE0EC48	825C2028	2013 2014	
7BDABAEE	7BDABAEE	1994 1996	
460EAC44	793C843A	2012 2014	
7E6FD75E	7AD55B4F	2006 2007	
7E162045	7EB009FE	2006 2008	
7E162045	813C1395	2006 2015	
798417A2	0056D99D	2001 2001	
798417A2	78200A39	2001 2001	
798417A2	7DA9E514	2001 2001	
7FAA8B2D	781654DE	2005 2007	
85B13B0A	803E5DDD	2014 2015	
85B13B0A	822E1F99	2005 2014	
85B13B0A	0E25B454	2014 2014	2014 2015	
86342CB7	815C268A	1998 2005	
86342CB7	0FB0613C	1998 1998	
692F4487	7FFB7FF5	2006 2012	
692F4487	79E64904	2006 2012	
767B170E	0CF2B63A	1983 1983	
767B170E	7F20C990	1984 1987	
7D1981AF	7FB262BE	2002 2003	
7E81D457	7FBA6B7C	2014 2015	
7E81D457	7FE4D148	2014 2015	
7FDE3645	7B906C75	2012 2014	
7FDE3645	7E3A3E68	2012 2014	
8629FB97	7F275809	2002 2004	
7509CCA4	7DEE3430	2008 2015	
7509CCA4	7E97B4A3	2008 2012	
7509CCA4	7DF5EE6D	2008 2015	
6D235A4F	85AE7C8D	2013 2014	2011 2014	
6D235A4F	80445110	2011 2014	
7B3A2030	2A541283	1986 1990	
129794E3	0E8BEDF9	2011 2013	
129794E3	7E06B2F1	2011 2014	
7D042DB8	7F8C7E64	2013 2014	
0E390AA0	7C43BB6E	2006 2010	
0E390AA0	7D6A4C6F	2006 2011	
7EC23A14	7D472945	1982 1987	
7EC23A14	0FBD40F7	1982 1987	
7EC23A14	06AB37D2	1984 1992	
7EC23A14	7BB5CDFA	1982 1990	
81BE1E7A	82465DBA	1994 1999	
81BE1E7A	84BB8D23	1999 2000	1994 2000	
83560762	7D3CA4C2	2008 2011	
83560762	83953BC8	2008 2015	
7D8023D6	79CC12DB	1999 2003	
800938E2	7F5379E1	1986 1994	
77CAC39B	7E2EC589	1999 2015	
81322D53	7999812C	1990 1991	
7D43AD06	7FCCFAC8	1997 2000	
7EA21D96	851EA590	2015 2015	
7EA21D96	12AAA388	2015 2015	
482E2065	82EBCD30	2002 2002	2002 2002	
482E2065	802085E0	2002 2002	2002 2002	
482E2065	7C50EE94	2002 2002	2002 2002	
78D5710E	7E1FE38C	2007 2011	
7DC2510D	7E1DD9EA	2006 2012	
7EEFFC22	782C7C4D	2011 2014	
80EDF8CB	7D905763	1980 2006	1994 2011	
813BFDF7	7C43BB6E	2006 2010	
7BFF4703	6E761DFD	1999 2000	
7ECC136F	7D4D5FD2	1994 1996	1994 1998	
80C365BE	7AC74B67	1982 2008	
7FE4D148	2B067F27	2002 2005	
77B7A9E4	801FF368	1998 1999	1998 2000	
03ECD045	7EE88C58	1991 1996	
80702584	7EAD8780	2012 2015	
7B7F9E96	7CBBA654	1998 2002	
805898C0	6C5B8284	2011 2014	
4860B768	75309207	1997 1998	
4860B768	7DA775AE	1997 1998	
8595A0AB	8595A0AB	2008 2010	
8595A0AB	7FE436DC	2008 2011	
790EE34D	86205434	1993 1994	
7D08BAF4	7D08BAF4	2002 2003	2002 2004	
7D08BAF4	77D60AB1	2002 2003	2002 2004	
814E4E3D	7FB90E1E	2013 2015	
814E4E3D	7DF5EE6D	2013 2015	2013 2015	
814E4E3D	7F464C80	2013 2015	
099CC839	7E2C44DE	2011 2014	2011 2014	
099CC839	810B4A93	2011 2014	
7E0B87E2	23809EF1	1997 1998	
7FF5C13C	17CDE1AF	2005 2007	
7F8601B7	7DA9E514	2001 2001	
84BB8D23	7D299048	2000 2012	
84BB8D23	81BE1E7A	2000 2012	2000 2002	
026405C8	814D8939	2008 2011	
8005180E	7FDE6BDF	2011 2014	
11AACF44	76116035	2015 2015	
861E1865	7F1C60B6	1989 1996	
83F3A0F3	8625C988	2011 2012	
2928E341	81674CAF	2006 2010	
02AD13E7	7ED7B6CC	1996 1987	
02AD13E7	78CA3132	1996 1996	
7F1AEE08	796D908D	2012 2014	
7F1AEE08	7F1AEE08	2012 2013	2006 2008	2006 2010	
7F1AEE08	1D2A14B4	2012 2015	2013 2015	
7EB5247F	763364FA	2010 2015	
2AEAFC7E	0FB0613C	2001 2001	
79C9D35E	7BB82894	2011 2014	
6C2FD19F	6C2FD19F	2014 2015	
7EAA8442	7EAA8442	2014 2015	2014 2015	
824E245F	78DCF45B	2010 2013	
824E245F	824E245F	2010 2013	
23A19A70	03712938	2005 2010	
23A19A70	76A3E97B	2005 2014	
0FCF201E	79C553A7	2007 2008	
7EC97366	7EC97366	2006 2008	2006 2007	2007 2008	
0AA95B15	83514773	2007 2014	
0AA95B15	827D1D40	2007 2014	
0AA95B15	7EAC3BFE	2007 2014	
7F9CE138	816D3B8B	1988 2012	
823ACF14	7A118BAC	2015 2015	
81F948D6	0158E5F0	1992 1992	
7E69376D	269A0DA0	2004 2007	
80C8D6F2	80055315	2010 2014	
77980C7A	79610A77	2000 2002	
83564708	801C7904	1998 1999	
7D5A979D	80110304	1994 1994	
806B976F	80DAC4DE	1992 1999	
04E7EBE8	04E7EBE8	2011 2013	2013 2013	
80B6BFB6	806DCF8E	2011 2013	
7AC27948	802F8789	2006 2007	
7AC27948	7E8C1C4D	2006 2007	
803CDB2D	0EC01627	2005 2007	
